image_id,task,n_votes,n_pos,n_neg,score,prob_usable,label
GrayLeafSpot2103,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2104,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2105,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2106,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2107,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2108,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2109,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot211,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2110,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2111,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2112,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2113,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2114,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2115,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2116,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2117,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2118,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2119,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot212,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2120,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2121,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2122,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2123,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2124,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2125,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2126,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2127,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2128,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2129,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot213,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2130,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2131,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2132,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2133,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2134,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot2135,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot214,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot215,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot216,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot217,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot218,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot219,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot220,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot221,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot222,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot223,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot224,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot225,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot226,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot227,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot228,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot229,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot230,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot231,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot232,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot233,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot234,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot235,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot236,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot237,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot238,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot239,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot240,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot241,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot242,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot243,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot244,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot245,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot246,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot247,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot248,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot249,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot250,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot251,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot252,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot253,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot254,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot255,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot256,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot257,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot258,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot259,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot260,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot261,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot262,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot263,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot264,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot265,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot266,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot267,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot268,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot269,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot270,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot271,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot272,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot273,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot274,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot275,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot276,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot277,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot278,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot279,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot280,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot281,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot282,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot283,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot284,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot285,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot286,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot287,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot288,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot289,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot290,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot291,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot292,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot293,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot294,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot295,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot296,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot297,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot298,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot299,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot300,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot301,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot302,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot303,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot304,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot305,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot306,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot307,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot308,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot309,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot310,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot311,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot312,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot313,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot314,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot315,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot316,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot317,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot318,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot319,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot320,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot321,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot323,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot325,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot326,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot327,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot328,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot329,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot331,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot332,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot333,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot334,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot335,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot336,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot337,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot338,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot339,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot341,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot342,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot343,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot344,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot345,2_foliar_disease,1,0,1,-1.0,0.2689,0
GrayLeafSpot346,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot347,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot348,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot349,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot350,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot351,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot352,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot353,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot354,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot355,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot356,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot357,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot358,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot359,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot360,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot361,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot362,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot363,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot364,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot365,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot366,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot367,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot368,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot369,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot370,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot371,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot372,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot373,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot374,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot375,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot376,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot377,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot378,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot379,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot380,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot381,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot382,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot383,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot384,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot385,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot386,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot387,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot388,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot389,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot390,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot391,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot392,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot393,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot394,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot395,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot396,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot397,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot398,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot399,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot400,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot401,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot402,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot403,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot404,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot405,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot406,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot407,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot408,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot409,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot410,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot411,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot412,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot413,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot414,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot415,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot416,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot417,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot418,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot419,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot420,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot421,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot422,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot423,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot424,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot425,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot426,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot427,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot428,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot429,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot430,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot431,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot432,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot433,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot434,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot435,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot436,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot437,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot438,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot439,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot440,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot441,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot442,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot443,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot444,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot445,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot446,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot447,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot448,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot449,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot450,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot451,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot452,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot453,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot454,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot455,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot456,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot457,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot458,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot459,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot460,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot461,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot462,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot463,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot464,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot465,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot466,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot467,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot468,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot469,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot470,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot471,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot472,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot473,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot474,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot475,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot476,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot477,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot478,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot479,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot480,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot481,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot482,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot483,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot484,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot485,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot486,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot487,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot488,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot489,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot490,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot491,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot492,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot493,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot494,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot495,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot496,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot497,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot498,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot499,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot500,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot501,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot502,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot503,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot504,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot505,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot506,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot507,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot508,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot509,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot510,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot511,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot512,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot513,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot514,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot515,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot516,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot517,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot518,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot519,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot520,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot521,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot522,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot523,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot524,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot525,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot526,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot527,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot528,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot529,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot530,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot531,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot532,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot533,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot534,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot535,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot536,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot537,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot538,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot539,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot540,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot541,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot542,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot543,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot544,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot545,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot546,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot547,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot548,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot549,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot550,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot551,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot552,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot553,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot554,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot555,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot556,2_foliar_disease,1,1,0,1.0,0.7311,1
GrayLeafSpot557,2_foliar_disease,1,1,0,1.0,0.7311,1
